username;transaction_date;transaction_value;transaction_description,transaction_type,local_type
SALES-NAME:SAL71K3GG;2022-12-20T23:36:31;5.21;NEW SALE;C;1
SALES-NAME:SAL967QTW;2022-12-20T23:36:31;99.24;NEW SALE;C;1
SALES-NAME:SALEKY4B5;2022-12-20T23:36:31;13.93;NEW SALE;C;1
SALES-NAME:SAL5RJ662;2022-12-20T23:36:31;97.82;NEW SALE;C;1
SALES-NAME:SALMJSOLG;2022-12-20T23:36:31;62.75;NEW SALE;C;1
SALES-NAME:SALAYQFAH;2022-12-20T23:36:31;53.26;NEW SALE;C;1
SALES-NAME:SALCN4LLL;2022-12-20T23:36:31;68.80;NEW SALE;C;1
SALES-NAME:SALLGYRYB;2022-12-20T23:36:31;7.67;NEW SALE;C;1
SALES-NAME:SAL7X8WNW;2022-12-20T23:36:31;66.88;NEW SALE;C;1
SALES-NAME:SALACAXWI;2022-12-20T23:36:31;82.56;NEW SALE;C;1
SALES-NAME:SAL4YA3ZT;2022-12-20T23:36:31;56.30;NEW SALE;C;1
SALES-NAME:SAL5B04PV;2022-12-20T23:36:31;73.01;NEW SALE;C;1
SALES-NAME:SALYNF5KJ;2022-12-20T23:36:31;5.66;NEW SALE;C;1
SALES-NAME:SALOK7ZAB;2022-12-20T23:36:31;62.18;NEW SALE;C;1
SALES-NAME:SALO035XD;2022-12-20T23:36:31;93.97;NEW SALE;C;1
SALES-NAME:SALFXXSN5;2022-12-20T23:36:31;80.91;NEW SALE;C;1
SALES-NAME:SAL2ZMZV1;2022-12-20T23:36:31;18.15;NEW SALE;C;1
SALES-NAME:SAL4JGSKT;2022-12-20T23:36:31;13.77;NEW SALE;C;1
SALES-NAME:SALL94WEC;2022-12-20T23:36:31;22.05;NEW SALE;C;1
SALES-NAME:SALGD4H9U;2022-12-20T23:36:31;61.13;NEW SALE;C;1
SALES-NAME:SALK6OWX1;2022-12-20T23:36:31;26.60;NEW SALE;C;1
SALES-NAME:SAL4SO3MI;2022-12-20T23:36:31;23.25;NEW SALE;C;1
SALES-NAME:SALRVS41Q;2022-12-20T23:36:31;51.68;NEW SALE;C;1
SALES-NAME:SAL6BWO71;2022-12-20T23:36:31;48.74;NEW SALE;C;1
SALES-NAME:SALI9LUOI;2022-12-20T23:36:31;18.26;NEW SALE;C;1
SALES-NAME:SALXUYI4U;2022-12-20T23:36:31;49.25;NEW SALE;C;1
SALES-NAME:SALLGAEXC;2022-12-20T23:36:31;75.84;NEW SALE;C;1
SALES-NAME:SAL9IY5JQ;2022-12-20T23:36:31;12.41;NEW SALE;C;1
SALES-NAME:SAL1Q6Y3T;2022-12-20T23:36:31;12.76;NEW SALE;C;1
SALES-NAME:SAL6L6VFQ;2022-12-20T23:36:31;73.34;NEW SALE;C;1
SALES-NAME:SALHPTQMN;2022-12-20T23:36:31;74.53;NEW SALE;C;1
SALES-NAME:SALGO60RX;2022-12-20T23:36:31;59.75;NEW SALE;C;1
SALES-NAME:SALP85EQB;2022-12-20T23:36:31;91.74;NEW SALE;C;1
SALES-NAME:SALJEIR2B;2022-12-20T23:36:31;87.04;NEW SALE;C;1
SALES-NAME:SALQ5QZJT;2022-12-20T23:36:31;94.66;NEW SALE;C;1
SALES-NAME:SAL92IW3F;2022-12-20T23:36:31;90.17;NEW SALE;C;1
SALES-NAME:SALG8OVUX;2022-12-20T23:36:31;16.50;NEW SALE;C;1
SALES-NAME:SALDA2FQR;2022-12-20T23:36:31;72.60;NEW SALE;C;1
SALES-NAME:SALE8ADQW;2022-12-20T23:36:31;72.54;NEW SALE;C;1
SALES-NAME:SALOKDNBO;2022-12-20T23:36:31;13.41;NEW SALE;C;1
SALES-NAME:SALAA3NRJ;2022-12-20T23:36:31;15.24;NEW SALE;C;1
SALES-NAME:SALIZ27MP;2022-12-20T23:36:31;78.47;NEW SALE;C;1
SALES-NAME:SALYWW9IQ;2022-12-20T23:36:31;32.29;NEW SALE;C;1
SALES-NAME:SAL3LJVAW;2022-12-20T23:36:31;86.12;NEW SALE;C;1
SALES-NAME:SALZPUD2S;2022-12-20T23:36:31;25.45;NEW SALE;C;1
SALES-NAME:SALR05W6I;2022-12-20T23:36:31;28.61;NEW SALE;C;1
SALES-NAME:SALH1H2JB;2022-12-20T23:36:31;84.23;NEW SALE;C;1
SALES-NAME:SALEZ3DTW;2022-12-20T23:36:31;53.54;NEW SALE;C;1
SALES-NAME:SALC5X8YU;2022-12-20T23:36:31;24.78;NEW SALE;C;1
SALES-NAME:SALHKLTG3;2022-12-20T23:36:31;20.24;NEW SALE;C;1
SALES-NAME:SALBQUD7Z;2022-12-20T23:36:31;13.87;NEW SALE;C;1
SALES-NAME:SALEUDOOX;2022-12-20T23:36:31;53.70;NEW SALE;C;1
SALES-NAME:SAL215IPM;2022-12-20T23:36:31;54.05;NEW SALE;C;1
SALES-NAME:SALIN24T6;2022-12-20T23:36:31;92.59;NEW SALE;C;1
SALES-NAME:SALR4JW4L;2022-12-20T23:36:31;57.79;NEW SALE;C;1
SALES-NAME:SALZ71RCB;2022-12-20T23:36:31;75.04;NEW SALE;C;1
SALES-NAME:SALFADI7C;2022-12-20T23:36:31;9.78;NEW SALE;C;1
SALES-NAME:SALGD4BG0;2022-12-20T23:36:31;38.98;NEW SALE;C;1
SALES-NAME:SALCUJM6U;2022-12-20T23:36:31;33.98;NEW SALE;C;1
SALES-NAME:SALHB0XMK;2022-12-20T23:36:31;20.18;NEW SALE;C;1
SALES-NAME:SALR3VSKQ;2022-12-20T23:36:31;76.05;NEW SALE;C;1
SALES-NAME:SALFAZ0N3;2022-12-20T23:36:31;5.54;NEW SALE;C;1
SALES-NAME:SALPAQE8C;2022-12-20T23:36:31;72.13;NEW SALE;C;1
SALES-NAME:SAL3PFU0W;2022-12-20T23:36:31;62.22;NEW SALE;C;1
SALES-NAME:SALP0IHUT;2022-12-20T23:36:31;65.56;NEW SALE;C;1
SALES-NAME:SALOE9AET;2022-12-20T23:36:31;94.83;NEW SALE;C;1
SALES-NAME:SALWQ1K1Q;2022-12-20T23:36:31;50.69;NEW SALE;C;1
SALES-NAME:SALEDE97U;2022-12-20T23:36:31;7.03;NEW SALE;C;1
SALES-NAME:SALEPDXA8;2022-12-20T23:36:31;35.87;NEW SALE;C;1
SALES-NAME:SALDG3TAL;2022-12-20T23:36:31;91.05;NEW SALE;C;1
SALES-NAME:SAL2R6I73;2022-12-20T23:36:31;35.46;NEW SALE;C;1
SALES-NAME:SALSBLB7O;2022-12-20T23:36:31;70.30;NEW SALE;C;1
SALES-NAME:SAL7HG9P9;2022-12-20T23:36:31;12.80;NEW SALE;C;1
SALES-NAME:SAL8NJZAC;2022-12-20T23:36:31;98.65;NEW SALE;C;1
SALES-NAME:SAL1FSDGV;2022-12-20T23:36:31;11.85;NEW SALE;C;1
SALES-NAME:SAL62POKC;2022-12-20T23:36:31;72.38;NEW SALE;C;1
SALES-NAME:SAL4NZ2EY;2022-12-20T23:36:31;72.59;NEW SALE;C;1
SALES-NAME:SAL16B6F6;2022-12-20T23:36:31;66.32;NEW SALE;C;1
SALES-NAME:SALPYNPC8;2022-12-20T23:36:31;84.73;NEW SALE;C;1
SALES-NAME:SALIOGSTZ;2022-12-20T23:36:31;29.28;NEW SALE;C;1
SALES-NAME:SALEJSU3T;2022-12-20T23:36:31;15.73;NEW SALE;C;1
SALES-NAME:SALN330EL;2022-12-20T23:36:31;98.84;NEW SALE;C;1
SALES-NAME:SALEOB5K9;2022-12-20T23:36:31;75.25;NEW SALE;C;1
SALES-NAME:SALEUZ7QZ;2022-12-20T23:36:31;47.89;NEW SALE;C;1
SALES-NAME:SAL7AP3SL;2022-12-20T23:36:31;24.40;NEW SALE;C;1
SALES-NAME:SALPR5377;2022-12-20T23:36:31;30.63;NEW SALE;C;1
SALES-NAME:SAL9K3YDW;2022-12-20T23:36:31;14.73;NEW SALE;C;1
SALES-NAME:SAL1BFSAE;2022-12-20T23:36:31;12.13;NEW SALE;C;1
SALES-NAME:SALXPWVYA;2022-12-20T23:36:31;40.09;NEW SALE;C;1
SALES-NAME:SALN1FOD3;2022-12-20T23:36:31;78.28;NEW SALE;C;1
SALES-NAME:SALKW5FXO;2022-12-20T23:36:31;50.24;NEW SALE;C;1
SALES-NAME:SAL1JPQZH;2022-12-20T23:36:31;18.48;NEW SALE;C;1
SALES-NAME:SALEY1R91;2022-12-20T23:36:31;7.31;NEW SALE;C;1
SALES-NAME:SAL1TOUL0;2022-12-20T23:36:31;8.39;NEW SALE;C;1
SALES-NAME:SALJQW9L8;2022-12-20T23:36:31;75.23;NEW SALE;C;1
SALES-NAME:SALDHHCWC;2022-12-20T23:36:31;36.77;NEW SALE;C;1
SALES-NAME:SALY9X27R;2022-12-20T23:36:31;85.39;NEW SALE;C;1
SALES-NAME:SALYUZVAO;2022-12-20T23:36:31;97.29;NEW SALE;C;1
SALES-NAME:SALHSC1VJ;2022-12-20T23:36:31;32.56;NEW SALE;C;1
SALES-NAME:SALLODGJ8;2022-12-20T23:36:31;10.71;NEW SALE;C;1
SALES-NAME:SALFSB2QZ;2022-12-20T23:36:31;98.44;NEW SALE;C;1
SALES-NAME:SALMX1W0O;2022-12-20T23:36:31;11.62;NEW SALE;C;1
SALES-NAME:SAL6MMRCB;2022-12-20T23:36:31;8.59;NEW SALE;C;1
SALES-NAME:SALVG3U7S;2022-12-20T23:36:31;96.29;NEW SALE;C;1
SALES-NAME:SAL9NHKSY;2022-12-20T23:36:31;17.88;NEW SALE;C;1
SALES-NAME:SALKVSOM4;2022-12-20T23:36:31;43.16;NEW SALE;C;1
SALES-NAME:SALZ0ILPB;2022-12-20T23:36:31;52.46;NEW SALE;C;1
SALES-NAME:SALFLK34U;2022-12-20T23:36:31;48.18;NEW SALE;C;1
SALES-NAME:SALX1GC9A;2022-12-20T23:36:31;27.55;NEW SALE;C;1
SALES-NAME:SALO0O9KY;2022-12-20T23:36:31;79.47;NEW SALE;C;1
SALES-NAME:SAL319EX2;2022-12-20T23:36:31;22.48;NEW SALE;C;1
SALES-NAME:SALJQL6HC;2022-12-20T23:36:31;75.85;NEW SALE;C;1
SALES-NAME:SAL5BZO2S;2022-12-20T23:36:31;99.86;NEW SALE;C;1
SALES-NAME:SALD2CY5U;2022-12-20T23:36:31;28.50;NEW SALE;C;1
SALES-NAME:SALIZNDHV;2022-12-20T23:36:31;22.96;NEW SALE;C;1
SALES-NAME:SALMMZWQX;2022-12-20T23:36:31;50.87;NEW SALE;C;1
SALES-NAME:SAL1OL7OQ;2022-12-20T23:36:31;57.61;NEW SALE;C;1
SALES-NAME:SAL51CSN2;2022-12-20T23:36:31;89.86;NEW SALE;C;1
SALES-NAME:SALEG4NNT;2022-12-20T23:36:31;30.53;NEW SALE;C;1
SALES-NAME:SALLXWETL;2022-12-20T23:36:31;28.37;NEW SALE;C;1
SALES-NAME:SALGPRWPP;2022-12-20T23:36:31;62.05;NEW SALE;C;1
SALES-NAME:SAL4UNBGT;2022-12-20T23:36:31;59.50;NEW SALE;C;1
SALES-NAME:SALEDU4MJ;2022-12-20T23:36:31;8.17;NEW SALE;C;1
SALES-NAME:SALO9T0JJ;2022-12-20T23:36:31;5.63;NEW SALE;C;1
SALES-NAME:SALV75WOM;2022-12-20T23:36:31;48.21;NEW SALE;C;1
SALES-NAME:SALF618ZO;2022-12-20T23:36:31;64.48;NEW SALE;C;1
SALES-NAME:SALOJXZEF;2022-12-20T23:36:31;51.88;NEW SALE;C;1
SALES-NAME:SALY5FLSD;2022-12-20T23:36:31;34.03;NEW SALE;C;1
SALES-NAME:SALHD9646;2022-12-20T23:36:31;50.52;NEW SALE;C;1
SALES-NAME:SALOVDMJI;2022-12-20T23:36:31;34.55;NEW SALE;C;1
SALES-NAME:SALIKRQYK;2022-12-20T23:36:31;9.54;NEW SALE;C;1
SALES-NAME:SALOGD2GO;2022-12-20T23:36:31;53.52;NEW SALE;C;1
SALES-NAME:SAL5K8I99;2022-12-20T23:36:31;64.71;NEW SALE;C;1
SALES-NAME:SAL90WIBJ;2022-12-20T23:36:31;41.23;NEW SALE;C;1
SALES-NAME:SAL6FNOP6;2022-12-20T23:36:31;95.95;NEW SALE;C;1
SALES-NAME:SALEKYE5Q;2022-12-20T23:36:31;66.32;NEW SALE;C;1
SALES-NAME:SALGIHZ75;2022-12-20T23:36:31;50.45;NEW SALE;C;1
SALES-NAME:SALUSQ4SC;2022-12-20T23:36:31;62.48;NEW SALE;C;1
SALES-NAME:SALR6L68V;2022-12-20T23:36:31;26.29;NEW SALE;C;1
SALES-NAME:SAL5YPSPH;2022-12-20T23:36:31;85.79;NEW SALE;C;1
SALES-NAME:SAL5KK3YN;2022-12-20T23:36:31;35.97;NEW SALE;C;1
SALES-NAME:SALF3JL86;2022-12-20T23:36:31;50.85;NEW SALE;C;1
SALES-NAME:SALV974F9;2022-12-20T23:36:31;24.46;NEW SALE;C;1
SALES-NAME:SAL8B0V16;2022-12-20T23:36:31;72.65;NEW SALE;C;1
SALES-NAME:SALQ2912N;2022-12-20T23:36:31;50.65;NEW SALE;C;1
SALES-NAME:SALE3IYVB;2022-12-20T23:36:31;41.08;NEW SALE;C;1
SALES-NAME:SALQV71JP;2022-12-20T23:36:31;54.98;NEW SALE;C;1
SALES-NAME:SALR5GRFY;2022-12-20T23:36:31;43.17;NEW SALE;C;1
SALES-NAME:SALUC2LTD;2022-12-20T23:36:31;48.36;NEW SALE;C;1
SALES-NAME:SALP0VN23;2022-12-20T23:36:31;60.63;NEW SALE;C;1
SALES-NAME:SALLGIIB1;2022-12-20T23:36:31;33.18;NEW SALE;C;1
SALES-NAME:SALQIRK4X;2022-12-20T23:36:31;58.32;NEW SALE;C;1
SALES-NAME:SALDLS4J2;2022-12-20T23:36:31;40.54;NEW SALE;C;1
SALES-NAME:SALHRWBDJ;2022-12-20T23:36:31;21.32;NEW SALE;C;1
SALES-NAME:SALG0H3KB;2022-12-20T23:36:31;77.74;NEW SALE;C;1
SALES-NAME:SALBTWIB9;2022-12-20T23:36:31;51.18;NEW SALE;C;1
SALES-NAME:SAL772QBD;2022-12-20T23:36:31;41.64;NEW SALE;C;1
SALES-NAME:SALDVM5KM;2022-12-20T23:36:31;87.77;NEW SALE;C;1
SALES-NAME:SALEHYGW4;2022-12-20T23:36:31;70.11;NEW SALE;C;1
SALES-NAME:SALZIEB3E;2022-12-20T23:36:31;80.49;NEW SALE;C;1
SALES-NAME:SALAWUDLH;2022-12-20T23:36:31;41.02;NEW SALE;C;1
SALES-NAME:SALF3AJIU;2022-12-20T23:36:31;72.65;NEW SALE;C;1
SALES-NAME:SALINAVRA;2022-12-20T23:36:31;80.49;NEW SALE;C;1
SALES-NAME:SALLOTSXC;2022-12-20T23:36:31;30.18;NEW SALE;C;1
SALES-NAME:SALNPTPL8;2022-12-20T23:36:31;92.00;NEW SALE;C;1
SALES-NAME:SAL7NREUZ;2022-12-20T23:36:31;48.65;NEW SALE;C;1
SALES-NAME:SALDJAKKW;2022-12-20T23:36:31;87.47;NEW SALE;C;1
SALES-NAME:SALNQ39UJ;2022-12-20T23:36:31;68.71;NEW SALE;C;1
SALES-NAME:SALGKXQK0;2022-12-20T23:36:31;24.78;NEW SALE;C;1
SALES-NAME:SALKDAV0Q;2022-12-20T23:36:31;8.00;NEW SALE;C;1
SALES-NAME:SALL5R6L5;2022-12-20T23:36:31;30.25;NEW SALE;C;1
SALES-NAME:SALEEO6IG;2022-12-20T23:36:31;57.98;NEW SALE;C;1
SALES-NAME:SALO2C12G;2022-12-20T23:36:31;50.71;NEW SALE;C;1
SALES-NAME:SAL17APKZ;2022-12-20T23:36:31;95.61;NEW SALE;C;1
SALES-NAME:SALRV59XW;2022-12-20T23:36:31;11.75;NEW SALE;C;1
SALES-NAME:SALEOXY72;2022-12-20T23:36:31;61.97;NEW SALE;C;1
SALES-NAME:SALZX7351;2022-12-20T23:36:31;50.63;NEW SALE;C;1
SALES-NAME:SALQ7B6VP;2022-12-20T23:36:31;84.45;NEW SALE;C;1
SALES-NAME:SAL3BQU89;2022-12-20T23:36:31;62.10;NEW SALE;C;1
SALES-NAME:SALC3ZF3R;2022-12-20T23:36:31;63.93;NEW SALE;C;1
SALES-NAME:SAL573SKW;2022-12-20T23:36:31;38.62;NEW SALE;C;1
SALES-NAME:SAL9MK2PJ;2022-12-20T23:36:31;79.99;NEW SALE;C;1
SALES-NAME:SALFQTYLG;2022-12-20T23:36:31;54.01;NEW SALE;C;1
SALES-NAME:SAL4650SB;2022-12-20T23:36:31;57.91;NEW SALE;C;1
SALES-NAME:SALB1Z9V9;2022-12-20T23:36:31;5.70;NEW SALE;C;1
SALES-NAME:SALMVHWSQ;2022-12-20T23:36:31;85.05;NEW SALE;C;1
SALES-NAME:SALB29W70;2022-12-20T23:36:31;15.59;NEW SALE;C;1
SALES-NAME:SALOTAWDH;2022-12-20T23:36:31;50.13;NEW SALE;C;1
SALES-NAME:SALB5LWTK;2022-12-20T23:36:31;35.76;NEW SALE;C;1
SALES-NAME:SAL4SL1QS;2022-12-20T23:36:31;75.48;NEW SALE;C;1
SALES-NAME:SAL4VQ034;2022-12-20T23:36:31;34.26;NEW SALE;C;1
SALES-NAME:SALHRSK1G;2022-12-20T23:36:31;16.72;NEW SALE;C;1
SALES-NAME:SAL4Z5ECL;2022-12-20T23:36:31;79.26;NEW SALE;C;1
SALES-NAME:SALKJ484A;2022-12-20T23:36:31;97.13;NEW SALE;C;1
SALES-NAME:SALISGBLJ;2022-12-20T23:36:31;64.59;NEW SALE;C;1
SALES-NAME:SALXDXZMU;2022-12-20T23:36:31;67.78;NEW SALE;C;1
SALES-NAME:SALKE9XZO;2022-12-20T23:36:31;35.92;NEW SALE;C;1
SALES-NAME:SAL3CL7UO;2022-12-20T23:36:31;21.07;NEW SALE;C;1
SALES-NAME:SALESZOUM;2022-12-20T23:36:31;46.04;NEW SALE;C;1
SALES-NAME:SALTBSZN4;2022-12-20T23:36:31;89.86;NEW SALE;C;1
SALES-NAME:SAL1TP8JA;2022-12-20T23:36:31;42.37;NEW SALE;C;1
SALES-NAME:SALELE23Z;2022-12-20T23:36:31;63.90;NEW SALE;C;1
SALES-NAME:SALH1UVK5;2022-12-20T23:36:31;51.31;NEW SALE;C;1
SALES-NAME:SALFXJMFX;2022-12-20T23:36:31;96.22;NEW SALE;C;1
SALES-NAME:SALVQLZX9;2022-12-20T23:36:31;44.66;NEW SALE;C;1
SALES-NAME:SAL58G9EC;2022-12-20T23:36:31;68.04;NEW SALE;C;1
SALES-NAME:SALRIVVWF;2022-12-20T23:36:31;70.34;NEW SALE;C;1
SALES-NAME:SALPIXICP;2022-12-20T23:36:31;40.94;NEW SALE;C;1
SALES-NAME:SALMTV794;2022-12-20T23:36:31;73.62;NEW SALE;C;1
SALES-NAME:SAL1CY5BO;2022-12-20T23:36:31;19.20;NEW SALE;C;1
SALES-NAME:SAL8C0MHI;2022-12-20T23:36:31;37.91;NEW SALE;C;1
SALES-NAME:SALLFXIXJ;2022-12-20T23:36:31;62.35;NEW SALE;C;1
SALES-NAME:SALSCAPIP;2022-12-20T23:36:31;80.19;NEW SALE;C;1
SALES-NAME:SAL9G6VTL;2022-12-20T23:36:31;72.92;NEW SALE;C;1
SALES-NAME:SALOSTCE9;2022-12-20T23:36:31;87.25;NEW SALE;C;1
SALES-NAME:SALZB16OP;2022-12-20T23:36:31;54.99;NEW SALE;C;1
SALES-NAME:SALJS38SF;2022-12-20T23:36:31;16.95;NEW SALE;C;1
SALES-NAME:SALDU2PV4;2022-12-20T23:36:31;56.35;NEW SALE;C;1
SALES-NAME:SALB0DDOD;2022-12-20T23:36:31;48.74;NEW SALE;C;1
SALES-NAME:SAL5PFY1V;2022-12-20T23:36:31;38.85;NEW SALE;C;1
SALES-NAME:SALMTO6F3;2022-12-20T23:36:31;82.15;NEW SALE;C;1
SALES-NAME:SAL7JT9TJ;2022-12-20T23:36:31;48.00;NEW SALE;C;1
SALES-NAME:SALDEJ42J;2022-12-20T23:36:31;87.21;NEW SALE;C;1
SALES-NAME:SALJGH3JX;2022-12-20T23:36:31;99.88;NEW SALE;C;1
SALES-NAME:SALBL5Z3M;2022-12-20T23:36:31;90.62;NEW SALE;C;1
SALES-NAME:SALYAUPRB;2022-12-20T23:36:31;27.43;NEW SALE;C;1
SALES-NAME:SALR4K6J4;2022-12-20T23:36:31;85.05;NEW SALE;C;1
SALES-NAME:SALLGF6Z8;2022-12-20T23:36:31;34.29;NEW SALE;C;1
SALES-NAME:SALIA5U23;2022-12-20T23:36:31;26.27;NEW SALE;C;1
SALES-NAME:SALW7MMQD;2022-12-20T23:36:31;46.65;NEW SALE;C;1
SALES-NAME:SAL5YZ4PA;2022-12-20T23:36:31;69.46;NEW SALE;C;1
SALES-NAME:SAL50ZNGA;2022-12-20T23:36:31;73.11;NEW SALE;C;1
SALES-NAME:SAL9Y7D1G;2022-12-20T23:36:31;99.41;NEW SALE;C;1
SALES-NAME:SALGG3KZ4;2022-12-20T23:36:31;17.29;NEW SALE;C;1
SALES-NAME:SALTM6QVT;2022-12-20T23:36:31;41.57;NEW SALE;C;1
SALES-NAME:SALKP1UH4;2022-12-20T23:36:31;91.40;NEW SALE;C;1
SALES-NAME:SALKEF5EI;2022-12-20T23:36:31;67.22;NEW SALE;C;1
SALES-NAME:SALCRNS2K;2022-12-20T23:36:31;73.98;NEW SALE;C;1
SALES-NAME:SALEOSIPN;2022-12-20T23:36:31;69.83;NEW SALE;C;1
SALES-NAME:SAL419KFR;2022-12-20T23:36:31;49.75;NEW SALE;C;1
SALES-NAME:SALCFX149;2022-12-20T23:36:31;7.83;NEW SALE;C;1
SALES-NAME:SALLTGO54;2022-12-20T23:36:31;27.11;NEW SALE;C;1
SALES-NAME:SALGOFIW7;2022-12-20T23:36:31;61.92;NEW SALE;C;1
SALES-NAME:SALCSAX9A;2022-12-20T23:36:31;91.05;NEW SALE;C;1
SALES-NAME:SALP51C5V;2022-12-20T23:36:31;32.55;NEW SALE;C;1
SALES-NAME:SALNNHM18;2022-12-20T23:36:31;74.72;NEW SALE;C;1
SALES-NAME:SAL75117T;2022-12-20T23:36:31;85.79;NEW SALE;C;1
SALES-NAME:SALSG0868;2022-12-20T23:36:31;72.81;NEW SALE;C;1
SALES-NAME:SALB98D66;2022-12-20T23:36:31;75.84;NEW SALE;C;1
SALES-NAME:SALGLPMY6;2022-12-20T23:36:31;94.23;NEW SALE;C;1
SALES-NAME:SAL1ST71C;2022-12-20T23:36:31;16.61;NEW SALE;C;1
SALES-NAME:SAL5YESCX;2022-12-20T23:36:31;72.38;NEW SALE;C;1
SALES-NAME:SALODFZ4Z;2022-12-20T23:36:31;8.73;NEW SALE;C;1
SALES-NAME:SAL2SK32Y;2022-12-20T23:36:31;79.29;NEW SALE;C;1
SALES-NAME:SALZ6SMNJ;2022-12-20T23:36:31;24.19;NEW SALE;C;1
SALES-NAME:SAL5Z67J9;2022-12-20T23:36:31;90.04;NEW SALE;C;1
SALES-NAME:SALEPHXFW;2022-12-20T23:36:31;66.28;NEW SALE;C;1
SALES-NAME:SALKTX5T9;2022-12-20T23:36:31;19.36;NEW SALE;C;1
SALES-NAME:SALNWC0LW;2022-12-20T23:36:31;91.83;NEW SALE;C;1
SALES-NAME:SALE4XOOT;2022-12-20T23:36:31;17.83;NEW SALE;C;1
SALES-NAME:SAL9MTS3U;2022-12-20T23:36:31;96.33;NEW SALE;C;1
SALES-NAME:SALGBN4N7;2022-12-20T23:36:31;16.93;NEW SALE;C;1
SALES-NAME:SALXE1IQF;2022-12-20T23:36:31;9.48;NEW SALE;C;1
SALES-NAME:SALSOCN32;2022-12-20T23:36:31;87.03;NEW SALE;C;1
SALES-NAME:SALETUIPE;2022-12-20T23:36:31;40.45;NEW SALE;C;1
SALES-NAME:SAL2KB0Z6;2022-12-20T23:36:31;28.50;NEW SALE;C;1
SALES-NAME:SALLBJW19;2022-12-20T23:36:31;40.11;NEW SALE;C;1
SALES-NAME:SALSQ4RKN;2022-12-20T23:36:31;23.74;NEW SALE;C;1
SALES-NAME:SAL69VUPA;2022-12-20T23:36:31;30.10;NEW SALE;C;1
SALES-NAME:SAL61YPSZ;2022-12-20T23:36:31;55.90;NEW SALE;C;1
SALES-NAME:SALS31R48;2022-12-20T23:36:31;14.66;NEW SALE;C;1
SALES-NAME:SALYM7UFJ;2022-12-20T23:36:31;93.63;NEW SALE;C;1
SALES-NAME:SAL1YKDA8;2022-12-20T23:36:31;64.37;NEW SALE;C;1
SALES-NAME:SALSAI4PP;2022-12-20T23:36:31;88.83;NEW SALE;C;1
SALES-NAME:SAL7IC0J0;2022-12-20T23:36:31;69.82;NEW SALE;C;1
SALES-NAME:SALWPJCN5;2022-12-20T23:36:31;79.75;NEW SALE;C;1
SALES-NAME:SALC7VIOM;2022-12-20T23:36:31;60.61;NEW SALE;C;1
SALES-NAME:SALM5SE39;2022-12-20T23:36:31;8.54;NEW SALE;C;1
SALES-NAME:SAL9FCFPZ;2022-12-20T23:36:31;69.62;NEW SALE;C;1
SALES-NAME:SALDFR3OD;2022-12-20T23:36:31;88.25;NEW SALE;C;1
SALES-NAME:SALRBJU2E;2022-12-20T23:36:31;36.35;NEW SALE;C;1
SALES-NAME:SALG6MV48;2022-12-20T23:36:31;83.04;NEW SALE;C;1
SALES-NAME:SAL74Q2EI;2022-12-20T23:36:31;81.83;NEW SALE;C;1
SALES-NAME:SALP98HO1;2022-12-20T23:36:31;10.75;NEW SALE;C;1
SALES-NAME:SAL8IZ130;2022-12-20T23:36:31;50.83;NEW SALE;C;1
SALES-NAME:SALJ710DJ;2022-12-20T23:36:31;58.89;NEW SALE;C;1
SALES-NAME:SAL3KQ8Q3;2022-12-20T23:36:31;39.79;NEW SALE;C;1
SALES-NAME:SALTEZAFF;2022-12-20T23:36:31;72.46;NEW SALE;C;1
SALES-NAME:SALLPBL3J;2022-12-20T23:36:31;16.89;NEW SALE;C;1
SALES-NAME:SALYJSJFM;2022-12-20T23:36:31;33.16;NEW SALE;C;1
SALES-NAME:SALEIYYQG;2022-12-20T23:36:31;84.24;NEW SALE;C;1
SALES-NAME:SALQTUN7Y;2022-12-20T23:36:31;74.15;NEW SALE;C;1
SALES-NAME:SAL30WT7Q;2022-12-20T23:36:31;99.95;NEW SALE;C;1
SALES-NAME:SALVELV5A;2022-12-20T23:36:31;18.32;NEW SALE;C;1
SALES-NAME:SALHYQIK6;2022-12-20T23:36:31;12.02;NEW SALE;C;1
SALES-NAME:SALIFPJRU;2022-12-20T23:36:31;81.67;NEW SALE;C;1
SALES-NAME:SALGXAZQE;2022-12-20T23:36:31;60.53;NEW SALE;C;1
SALES-NAME:SAL1OKDAI;2022-12-20T23:36:31;92.60;NEW SALE;C;1
SALES-NAME:SAL5O5S53;2022-12-20T23:36:31;14.87;NEW SALE;C;1
SALES-NAME:SALVS9XZG;2022-12-20T23:36:30;58.32;NEW SALE;C;1
SALES-NAME:SALAH0CO5;2022-12-20T23:36:30;95.36;NEW SALE;C;1
SALES-NAME:SALYKRN0W;2022-12-20T23:36:30;84.27;NEW SALE;C;1
SALES-NAME:SALZTYB92;2022-12-20T23:36:30;98.98;NEW SALE;C;1
SALES-NAME:SALJSXD8W;2022-12-20T23:36:30;36.27;NEW SALE;C;1
SALES-NAME:SAL1TQMRM;2022-12-20T23:36:30;18.34;NEW SALE;C;1
SALES-NAME:SAL5NKIN6;2022-12-20T23:36:30;71.92;NEW SALE;C;1
SALES-NAME:SALJQGCVQ;2022-12-20T23:36:30;39.23;NEW SALE;C;1
SALES-NAME:SALX18969;2022-12-20T23:36:30;48.72;NEW SALE;C;1
SALES-NAME:SALRJNLZJ;2022-12-20T23:36:30;9.05;NEW SALE;C;1
